Ia,Ib,Ic,Voltage,Torque,Speed,Condition
812.2056746,121.3720997,-933.5777743,0.702712645,-579.7269773,152.6260566,BF
733.7907026,165.6662345,-899.4569371,0.617005712,-688.9153095,152.5758747,BF
660.6177356,193.7180812,-854.3358168,0.541970981,-751.3658685,152.5257102,BF
595.7955519,206.4717144,-802.2672662,0.480798604,-770.8618877,152.4755625,BF
541.2937174,205.9185029,-747.2122203,0.435294135,-753.9372092,152.4254313,BF
497.8797786,194.7786235,-692.6584021,0.405823218,-708.9081614,152.3753163,BF
465.1921665,176.1250207,-641.3171872,0.391402319,-644.7808517,152.3252172,BF
441.9353073,152.994785,-594.9300923,0.389921515,-570.1626517,152.275134,BF
426.1695675,128.033209,-554.2027765,0.398470661,-492.3025192,152.2250665,BF
419.2357649,112.6310949,-531.8668598,0.410863581,-445.1098763,152.1942656,BF
419.2357649,112.6310949,-531.8668598,0.410863581,-445.1098763,152.1942656,BF
419.0021741,112.0406509,-531.0428251,0.407361338,-443.315622,152.193078,BF
418.7707279,111.4507958,-530.2215237,0.407746928,-441.5237067,152.1918905,BF
417.6445599,108.5110151,-526.155575,0.409709675,-432.6003814,152.1859531,BF
412.6723622,94.11105938,-506.7834216,0.42025899,-388.9913638,152.1562691,BF
406.1102758,71.79121648,-477.9014923,0.43886741,-321.5849187,152.10777,BF
400.3274061,50.72817976,-451.0555859,0.457075053,-258.1319187,152.0592857,BF
394.5307642,30.12291392,-424.6536782,0.473096594,-196.0822873,152.0108164,BF
388.6701012,8.661638214,-397.3317394,0.485968889,-131.5979876,151.9623619,BF
383.4417757,-15.23458535,-368.2071904,0.495604275,-60.28423447,151.9139222,BF
380.1912909,-43.12519981,-337.0660911,0.502726004,22.00944907,151.8654972,BF
380.7280033,-76.26476788,-304.4632354,0.508708939,118.4141533,151.8170869,BF
387.0730799,-115.3506705,-271.7224093,0.515345653,230.3844326,151.768691,BF
401.1702323,-160.3340995,-240.8361327,0.524566722,357.2373535,151.7203094,BF
424.5927904,-210.3173837,-214.2754067,0.538148346,495.9437196,151.671942,BF
458.2811618,-263.5510511,-194.7301107,0.557441334,641.199182,151.6235887,BF
502.3414722,-317.5329491,-184.8085231,0.583152588,785.7718088,151.5752495,BF
555.9295657,-369.2004303,-186.7291354,0.615203992,921.0920664,151.5269243,BF
617.2352972,-415.1962987,-202.0389985,0.652684676,1038.02438,151.4786134,BF
683.5711932,-452.1809977,-231.3901955,0.693902082,1127.739343,151.4303169,BF
751.5582579,-477.1582981,-274.3999598,0.736526184,1182.594352,151.3820351,BF
817.3911966,-487.7800471,-329.6111494,0.777810861,1196.929108,151.3337683,BF
877.1567189,-482.5975397,-394.5591791,0.814867937,1167.691094,151.2855171,BF
927.1728098,-461.2325395,-465.9402702,0.844963607,1094.823846,151.2372817,BF
964.314493,-424.4493009,-539.8651921,0.865804577,981.3755745,151.1890625,BF
986.2929135,-374.1192305,-612.173683,0.875782376,833.3148261,151.1408599,BF
991.8593611,-313.0809653,-678.7783958,0.874148933,659.0702357,151.0926742,BF
980.9136197,-244.9094535,-736.0041663,0.861103973,468.8398242,151.0445056,BF
954.5059193,-173.6169576,-780.8889617,0.837784393,273.7387252,150.9963541,BF
914.732721,-103.3157892,-811.4169318,0.806156375,84.87029831,150.9482198,BF
864.5374307,-37.87631165,-826.6611191,0.768821498,-87.58732948,150.9001025,BF
807.4367557,19.38604063,-826.8227964,0.728757331,-235.1898017,150.852002,BF
747.2008055,65.96428523,-813.1650907,0.689020043,-351.8524572,150.8039182,BF
700.2804841,93.93679575,-794.2172798,0.662665481,-419.3000878,150.7663052,BF
700.2804841,93.93679575,-794.2172798,0.662665481,-419.3000878,150.7663052,BF
698.7748737,94.71588107,-793.4907548,0.659218563,-421.141653,150.7650779,BF
697.2714269,95.48663478,-792.7580617,0.658323689,-422.9602694,150.7638506,BF
689.7884149,99.2156043,-789.0040192,0.653899595,-431.7092695,150.7577142,BF
653.415694,114.7717692,-768.1874632,0.633184883,-466.9128094,150.727036,BF
600.67082,129.1266475,-729.7974675,0.605993409,-494.7087636,150.6784567,BF
555.7881479,131.8542773,-687.6424252,0.586581062,-491.786331,150.6298932,BF
553.4407986,131.670888,-685.1116865,0.585638875,-490.775105,150.6270497,BF
553.4407986,131.670888,-685.1116865,0.585638875,-490.775105,150.6270497,BF
546.3555374,130.9360382,-677.2915756,0.58304889,-487.1134701,150.6182339,BF
539.5790327,129.898819,-669.4778517,0.580748386,-482.6781017,150.6094187,BF
510.3455816,120.8001497,-631.1457312,0.572978069,-450.4226957,150.5653501,BF
488.7640794,106.4855856,-595.2496651,0.57077745,-405.4175175,150.5212941,BF
474.1662944,88.99548994,-563.1617843,0.572804213,-353.2159171,150.4772506,BF
465.4032909,70.26534465,-535.6686355,0.57732233,-298.9517946,150.4332195,BF
